instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
5650945,22074,714RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2001665,7819,714RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5671425,22154,714SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2131201,8325,714TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1929729,7538,714TS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1340673,5237,714TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5656321,22095,714UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1973761,7710,714WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5317633,20772,715AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5317889,20773,715AP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5355265,20919,715AP36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1281025,5004,715AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5259777,20546,715GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2131457,8326,715GA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
116993,457,715JK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5645825,22054,715RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
651521,2545,715RJ31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
702465,2744,715RJ31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5662721,22120,715TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2002177,7821,715UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5670401,22150,715WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
702977,2746,716GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1800961,7035,716GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4751617,18561,716GS2050-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5336321,20845,716KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2096641,8190,716KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5609985,21914,716KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
705537,2756,716ML31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5655041,22090,716UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
706305,2759,716UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
652289,2548,717AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5687297,22216,717BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5689089,22223,717BR30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2131713,8327,717BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5672961,22160,717CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5686785,22214,717GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5688833,22222,717GJ30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1845249,7208,717GS2028-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5336577,20846,717HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5199361,20310,717HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5337345,20849,717HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5266689,20573,717KA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5355009,20918,717KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2132225,8329,717KL32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
653057,2551,717ML31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5625857,21976,717MP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5625089,21973,717MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5686273,22212,717PN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5688321,22220,717PN30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5643265,22044,717RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2132737,8331,717RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5663489,22123,717TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5667841,22140,717TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1303041,5090,717TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5674753,22167,717UK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
685057,2676,717UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2132993,8332,717WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5199105,20309,718AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5125121,20020,718AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1974529,7713,718AP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5199617,20311,718AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5157377,20146,718AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5147905,20109,718BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5673217,22161,718CG27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5673729,22163,718CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5298177,20696,718GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5147649,20108,718HP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
616193,2407,718HR41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1969665,7694,718KA33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5609473,21912,718KL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
685825,2679,718MN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5624833,21972,718MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5647361,22060,718RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5650433,22072,718RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
686337,2681,718SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1968641,7690,718TS33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1254401,4900,718TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5686529,22213,718UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5688577,22221,718UP30A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5668865,22144,718WB35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5157633,20147,719AP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1281281,5005,719AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
4729345,18474,719GS2060-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5365505,20959,719JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
708609,2768,719KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
709377,2771,719KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1402625,5479,719KL51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1253121,4895,719ML41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5623553,21967,719MP40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1974785,7714,719PN37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
610305,2384,719SK31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5664001,22125,719TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5660161,22110,719TN35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2134273,8337,719TN42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5655553,22092,719UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
653313,2552,719UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5669889,22148,719WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
707073,2762,719WB36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
120065,469,71AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5124609,20018,71JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1252865,4894,71JK33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1367553,5342,71JK33A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1969409,7693,71KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
80129,313,71MH32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1339393,5232,71MH36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2122753,8292,71TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5670657,22151,71WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5252609,20518,720AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5211649,20358,720AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5634561,22010,720ML30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5635841,22015,720MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5267201,20575,721AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2051073,8012,721KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5626113,21977,721MP34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5638145,22024,721PY28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2051329,8013,721RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5667585,22139,721TR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5639937,22031,722AP28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5639681,22030,722AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5687041,22215,722AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5640193,22032,722AP31A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
613121,2395,722AP37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1975041,7715,722AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5354241,20915,722AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5337601,20850,722AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5354497,20916,722GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1972993,7707,722KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
613889,2398,722KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
659969,2578,722KA38A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5604609,21893,722PN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
617729,2413,722RJ41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5654785,22089,722UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2014977,7871,723GA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5557761,21710,723KA28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2010881,7855,723MN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
654593,2557,723PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5669633,22147,723WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2011393,7857,723WB32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
617985,2414,723WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5540865,21644,724AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5541121,21645,724AP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1974017,7711,724AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5354753,20917,724AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
611585,2389,724AS31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2014721,7870,724BR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5419265,21169,724GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5252865,20519,724HR29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
656129,2563,724JK36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
688897,2691,724KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
689409,2693,724KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2022145,7899,724RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2082817,8136,724RJ32A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
655361,2560,724RJ36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2023425,7904,724TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1303297,5091,724TN51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1291521,5045,724TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2011137,7856,724UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2138625,8354,725GJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2138881,8355,725HR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2139905,8359,725MZ34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5560577,21721,725PN25-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5664513,22127,725TN27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2139393,8357,725TN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5685761,22210,725TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
660737,2581,725TS41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2024193,7907,725UK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
680193,2657,725WB41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5384705,21034,726AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5384193,21032,726GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2054913,8027,726GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5682177,22196,726JH27-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5652993,22082,726UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5669377,22146,726WB34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2021633,7897,727AR32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5516801,21550,727AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2441473,9537,727GS2026-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5617153,21942,727MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
686849,2683,727MZ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5640705,22034,727RJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5648385,22064,727RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2022401,7900,727SK32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5430785,21214,728GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
688129,2688,728JH36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2140161,8360,728JH37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5541377,21646,728JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5608449,21908,728KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5671681,22155,728SK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2000641,7815,728TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5657089,22098,728UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2023681,7905,728UP32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5540609,21643,729AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5540353,21642,729BR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5687553,22217,729GA29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5689345,22224,729GA29A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2002689,7823,729KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
656897,2566,729KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
659201,2575,729KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
679937,2656,729KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5635329,22013,729ML29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5626881,21980,729MP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5619201,21950,729MP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2021889,7898,729MZ33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5631489,21998,729NL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
688641,2690,729TR36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5675777,22171,729UK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5657345,22099,729UP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5671169,22153,729WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5266945,20574,72AP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5365761,20960,72AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
610817,2386,72GA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5336065,20844,72HP35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
612097,2391,72JH35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5199873,20312,72JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5124353,20017,72KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1254145,4899,72KL56-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5634817,22011,72ML29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5636609,22018,72MZ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5630977,21996,72NL29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
661505,2584,72RJ46-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5663745,22124,72TN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
680705,2659,72TS51-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
611073,2387,72UP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5668353,22142,72WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5430529,21213,730AS29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5542657,21651,730JK29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2083073,8137,730KA32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5604865,21894,730PN31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5670913,22152,730WB29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2141697,8366,731AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2000897,7816,731KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2002433,7822,731PY35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5684737,22206,731TS60-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5668097,22141,731WB34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2083329,8138,732AS32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2118145,8274,732GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2049537,8006,732KA34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2011649,7858,733KA37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2011905,7859,733KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2012417,7861,733MP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2049793,8007,733TN52-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2142977,8371,733TN52A-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5661441,22115,733TN54-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2143233,8372,733TN57-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2083841,8140,734MN32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
612865,2394,734TR36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2015745,7874,734TS34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5673473,22162,735CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1775617,6936,735GS2024-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2015233,7872,735KA36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
614401,2400,735KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
615425,2404,735KA40-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5627393,21982,735MP29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5639169,22028,735PY30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2139649,8358,735PY33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5685249,22208,735TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5683713,22202,735UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5677313,22177,735WB30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2024961,7910,736KA39-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2079233,8122,737AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2079489,8123,737AP42-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1846785,7214,737GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5682433,22197,737JH31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2024449,7908,737KA38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2078977,8121,737TS36-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5683969,22203,739TS59-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5389057,21051,73HP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5559553,21717,73PN34-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5648897,22066,73RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5655297,22091,73UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2141185,8364,743HR41-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5686017,22211,743TS54-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2078721,8120,744KA35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5190913,20277,745GJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5641217,22036,745RJ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5674241,22165,745UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2140929,8363,748AP38-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2025217,7911,748WB37-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1759745,6874,74GS2035-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5191169,20278,750AS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5175809,20218,750GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5636097,22016,750MZ30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5659393,22107,750TN29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5680385,22189,750TS28-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
2571777,10046,757GS2033-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5672449,22158,759CG30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1827585,7139,759GS2026-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1825281,7130,759GS2029-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1759489,6873,75GS2034-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5667073,22137,75TR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1828353,7142,761GS2030-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2441729,9538,762GS2039-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2536193,9907,763GS2059-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5265921,20570,764AR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5266177,20571,764GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5680129,22188,765TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5654017,22086,765UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1822977,7121,768GS2023-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2531329,9888,769GS2043-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5615105,21934,76MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1823489,7123,772GS2025-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2458625,9604,772GS2049-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1826817,7136,772GS2055-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5388545,21049,773GJ29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1824513,7127,773GS2034-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5658625,22104,775TN30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5614849,21933,778MH29-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5388801,21050,780AP33-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5176065,20219,780HR30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5366785,20964,780KA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5616641,21940,783MH30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5683457,22201,785UK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5388033,21047,788GA30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1823233,7122,788GS2030-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5648641,22065,788RJ32-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5647617,22061,790RJ26-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5607425,21904,791KL30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5367041,20965,793KA31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5653505,22084,793UP30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
1749761,6835,795GS2032-GS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5387777,21046,795JK30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5366017,20961,798AP31-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5684481,22205,799TS30-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
5684225,22204,799TS35-SG,,0.0,,0.0,0.01,100,EQ,NSE,NSE
